sentiment,text,user,subject,id
neutral,"RT @IndiaNews_itv: 24 फरवरी को शुरू हुई रूस-यूक्रेन जंग को 100 दिन पूरे हो चुके है, लेकिन फिर भी पुतिन रुकने का नाम नहीं ले रहें है ?\n\nआखिर…",SIMRANJ34199407,russianarmy,8cda7739-4b8c-486e-958f-6c6b515a1179
neutral,"RT @IndiaNews_itv: कितना तबाह यूक्रेन, कितने मज़बूत जेलेंस्की ?\n\n#RussianArmy #RussianUkrainianWar #UkraineWar #UkraineUnderAttaсk #Vladimi…",SIMRANJ34199407,russianarmy,f69f100a-b00f-4772-9b54-caad5e9472c2
neutral,RT @IndiaNews_itv: Russia Ukraine War: रूसी सेना ने अब तक यूक्रेन के किन हिस्सों पर कब्जा किया है?\n\n#RussianArmy #RussianUkrainianWar #Ukra…,SIMRANJ34199407,russianarmy,45f83c16-0be9-4c60-9040-0118606fea57
neutral,"RT @IndiaNews_itv: Russia Ukraine War: कितना जीता रूस, क्या पाए पुतिन ?\n\n#RussianArmy #RussianUkrainianWar #UkraineWar #UkraineUnderAttaсk…",SIMRANJ34199407,russianarmy,d31331df-37a6-4aab-bed2-4595b0185bdb
neutral,RT @IndiaNews_itv: दुनिया के अंदर दो ही देश ऐसे है जो रूस से क्रूड ऑयल ले रहें है जिसमें एक भारत है- रूस-यूक्रेन युद्ध को लेकर बोले बीजेपी…,SIMRANJ34199407,russianarmy,41af497a-28e2-4de0-a7e3-51e56f0a8f15
neutral,"RT @IndiaNews_itv: रूस-यूक्रेन युद्ध को हुए 100 दिन, अब आगे क्या ? \n\n#RussianArmy #RussianUkrainianWar #UkraineWar #UkraineUnderAttaсk #Vla…",SIMRANJ34199407,russianarmy,a27dba9c-f317-498b-afaa-24e9283caab6
neutral,"In yesterday's clashes, the #UkrainianArmy recaptured two regions of #Severodonetsk from the #Russians. In another… https://t.co/6uWnHFN7og",AbdullahManaz,russianarmy,2e3fef38-16d7-431b-abd9-9f5bc82a19e4
neutral,"aerial vehicles of the enemy, jamming cellular communication centers and Internet sources at the command posts of t… https://t.co/n9ULyHv7ld",gahamalian,russianarmy,9f77b686-ceeb-4d6d-812a-68ad013e3902
positive,"RT @Suriyakmaps: During the last two days of combats, on northeastern front #RussianArmy &amp; #DPR forces advanced from two axis at the northe…",EDDYDON9,russianarmy,80957943-80d4-4216-af85-f3061c49d6fe
negative,"On the line of contact in the #Zaporozhye region, an exchange of bodies of the dead between #Russia and #Ukraine wa… https://t.co/o0WPIZmiL7",gahamalian,russianarmy,46bfbd1e-37b5-442b-9dbb-cd8ecbf1efe3
neutral,"He did not have time to finish, as the #Russian gunners fulfilled his desire.\n\n#UkraineRussiaWar #RussianArmy",gahamalian,russianarmy,6be2b40c-f143-418e-b0bd-1070cbcc265d
positive,"RT @Suriyakmaps: During the last two days of combats, on northeastern front #RussianArmy &amp; #DPR forces advanced from two axis at the northe…",HulshofMenno,russianarmy,ae170105-09db-4169-a7e2-2d6c8a7afad0
neutral,RT @leonelk855: 🇷🇺Ukrainian Triton IMV with captured as a trophy. Now it is a part of a Z-machine😎🤟#RussianArmy https://t.co/lyLXJdSkdx,45Questor,russianarmy,8ccdb948-1aaf-4a60-9b5c-a84348aa0ae4
neutral,RT @RwsyaAjl: استهداف مواقع القوات الاوكرانية في سلافيانسك\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #روسيا #اوكرانيا #RussianArmy #Ukrainan #Ukra…,zin86408524,russianarmy,4acc998e-1bd9-453e-8c27-4cbc6cd0ebad
positive,"RT @coope125: Kamyshevakha is liberated from #Ukrainian nationalist's, #Chechen special forces are already in the center of the city, movin…",onicha_benjami,russianarmy,4d5b0a45-3f63-4faf-9d4c-b95b08fecd93
neutral,Русским солдатам\n\nТвоя мама всегда желает тебе счастья.\n\nНе ходите на поле боя за нежелательной войной.\n\nПожалуйста… https://t.co/UQ5xDiaMzQ,cham31650863,russianarmy,76a93a62-946d-4211-b578-f39af9066072
neutral,‼️ヘルソンではドネツクに帰りたいロシア殺戮盗賊レイプ団が(もしかしたらまだ兵士かも)プーチンに苦情‼️足が痛い薬がない食べ物もない高血圧だ #RussianArmy #PutinWarCriminal #СКСМР #Z… https://t.co/6F3ceIHDut,dolphinpandora,russianarmy,779435e4-bca8-413d-bf42-b61e17cec963
neutral,Let's help #Ukraine Ctrl-Z #RussianArmy! 😁\n\n#StandWithUkraine #ArmUkraineNow #UkraineWillWin https://t.co/NLJWVqaNhS,beefenders,russianarmy,16846d41-4f58-4b5e-801c-21ffc8566d02
negative,"RT @realBertBlocken: Everywhere in Russia, small clay persons show up that protest against the war in @Ukraine \n\None of them has yet been…""",gart_scheppers,russianarmy,3697936e-98bd-4740-bbe7-4b6336f23da4
positive,"RT @Suriyakmaps: During the last two days of combats, on northeastern front #RussianArmy &amp; #DPR forces advanced from two axis at the northe…",SyriaWar2,russianarmy,fb38beb1-4a67-4414-b1cb-e8d69645318f
neutral,"RT @KyivPost: The #RussianArmy shelled the city of #Slovyansk in #Donetsk Oblast, killing three people and injuring another six. https://t.…",Marie_Laveau_,russianarmy,1c93ad76-ce25-4437-a865-b4a537bf2559
positive,"RT @mns120: Otra baja en los mandos Rusos 🇷🇺, el carnicero de Syria, General Alexander Dvornikov comandante en jefe de la Operacion Especia…",mns120,russianarmy,ad3f36c9-a505-4d12-86c6-b3cf976301da
neutral,#RussianArmy #cowardlyRussians #RussianWarCriminals #russiansoldiers #russiantorture #ukraine #Warzone #war https://t.co/LI2kKl1wJU,AquaRayban,russianarmy,aa298d3f-6bd1-464a-8c2b-c24dde1d1a7b
neutral,RT @RwsyaAjl: انسحبت القوات الأوكرانية إلى الضفة الغربية لنهر سيفرسكي دونيتس بالقرب من ليمان تاركة  خلفها خمس قرى\nروسيا تنتصر ❤️🇷🇺\n#روسيا_و…,abo_nazeeh,russianarmy,03538765-6ede-43d0-988e-da78f2ff3765
neutral,RT @RwsyaAjl: نتائج قصف معسكر المرتزقة في  احدى الجبهات، حيث تم تدمير جزء من الثكنات مع الأفراد.\n روسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #روسيا…,abo_nazeeh,russianarmy,8faa3158-fd55-4a57-9620-51c832f0b9cf
positive,"RT @TGTM_Official: Russia and China, they're not hiding anymore.\nSo called peaceful nations. Most of the world Military expenditure are bec…",Adamspartner,russianarmy,a6286f76-1edc-45c0-84b5-9fc9c6261886
neutral,RT @RwsyaAjl: اغتنام عربة اوكرانية مدرعة من طراز تريتون\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #روسيا #اوكرانيا #RussianArmy #Ukrainan #Ukraine…,abo_nazeeh,russianarmy,97812f36-a8ed-4c82-b32e-19c0a0723271
neutral,RT @RwsyaAjl: اغتنام دبابة أوكرانية من طراز T-72B\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #روسيا #اوكرانيا #RussianArmy #Ukrainan #UkraineRussie…,abo_nazeeh,russianarmy,19d4b88a-bcee-4447-8543-e75b97bffced
neutral,RT @RwsyaAjl: طائرة SU-25 روسية بعد اصابتها بصاروخ ارض جو محمول على الكتف Manpads وعودتها الى قواعدها بسلام\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكران…,abo_nazeeh,russianarmy,3936e712-04b1-4ddc-b295-3304ebeb3c78
neutral,"RT @RwsyaAjl: حاملة الطائرات الروسية  \كوزنتسوف\"" في رصيف حوض بناء السفن الخامس والثلاثين في مورمانسك..\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #…""",abo_nazeeh,russianarmy,259be8b3-1afd-495d-a49b-d5efecf31397
neutral,RT @RwsyaAjl: غلاف مجلة الإيكونوميست البريطانية \nحقبة جديدة... كيف جعلت الحرب في أوكرانيا الصراع النووي أكثر احتمالا.\nروسيا تنتصر ❤️🇷🇺\n#روس…,abo_nazeeh,russianarmy,5b8a5bbc-fb8c-4ed5-8ed6-9d1f2be20698
negative,RT @BlackdiasporaV1: Joe Biden is making the same mistake that American foreign policy did in Afghanistan against the Soviet Union 40 years…,diogenesihcoj,russianarmy,f00fabb1-ca19-4bda-8db3-0c29c9ece4bb
neutral,RT @RwsyaAjl: الرئيس الشيشاني رمضان قديروف صرح بعد لقائه بوزير الدفاع الروسي سيرغي شويغو أن الأخير حدد مهام جديدة تنطوي على تحسين التكتيكات…,abo_nazeeh,russianarmy,cd5f336f-002f-48cc-b928-a745e7868d13
neutral,RT @RwsyaAjl: نتائج الاشتباك بين القوات الروسية وحلفائها مع القوات الاوكرانية على جبهة ايزيوم.\nمزيد من صور القتلى على قناتي تلغرام لتجنب ال…,abo_nazeeh,russianarmy,f3d23878-d2a8-4d98-a86c-9a2ddcdf9719
neutral,RT @RwsyaAjl: الوضع الميداني في أوكرانيا ليوم 3 حزيران تبعاً لما نشرته وزارة الدفاع الفرنسية\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #روسيا #اوك…,abo_nazeeh,russianarmy,e33d55c4-c7d9-45ae-b26e-ccd22c4e8fc4
neutral,"RT @karolybahri: Putin is sad that from more than 10000 chechens sent to Ukraine, only 26 survived to make tiktok vídeos. \n\nhttps://t.co/pM…",_dj_ambitious,russianarmy,6b920a3d-bac2-4f1b-8023-ee98160262f5
neutral,such comments cab lead to a war...are they deliberately doing this?? \n\n#Russian #RussianArmy #UkraineWar #Ukrania N… https://t.co/eBslnsaHuc,bstocks_org,russianarmy,61ec5991-0994-4941-9a04-478918deace7
negative,Joe Biden is making the same mistake that American foreign policy did in Afghanistan against the Soviet Union 40 ye… https://t.co/tMQo24hZ3k,BlackdiasporaV1,russianarmy,a7a3186b-b775-4bbe-875c-3e17ae148a58
negative,"NATO chief on Ukraine war\n\n\ We need to be prepared that this may actually drag on for a long time..\"" \n\n#Russian… https://t.co/Y4lNeBHSgc""",bstocks_org,russianarmy,7a8a1970-fed5-41b5-af46-83aaf4800528
positive,"RT @O_Ostapchuk: #RussiaUkrainianWar entered the life of 13-year-old Daryna on the last winter day, when #RussianArmy seized her village in…",LaLaFrance2,russianarmy,f29cd51c-c558-475e-818f-8ab12ebf2ca8
positive,"RT @Suriyakmaps: During the last two days of combats, on northeastern front #RussianArmy &amp; #DPR forces advanced from two axis at the northe…",war_int,russianarmy,e1353ea9-d9b4-4a5b-a540-551a6b9318fa
neutral,"Z nędznego życia hordy orków:\nJeden z rosyjskich żołnierzy ukradł mieszkańcowi #Mariupol-a konsolę #PlayStation 4,… https://t.co/3Io4G43oY5",ArturHawliczek,russianarmy,2e84d9e6-d212-44b9-b70f-d6b59fcfdbeb
positive,"RT @Suriyakmaps: During the last two days of combats, on northeastern front #RussianArmy &amp; #DPR forces advanced from two axis at the northe…",arifzam2019,russianarmy,9c636037-8d49-4b27-a156-c193d35e14ed
positive,"RT @Suriyakmaps: During the last two days of combats, on northeastern front #RussianArmy &amp; #DPR forces advanced from two axis at the northe…",fassbear,russianarmy,bd45b2f3-5b32-4f1a-8061-8f6a977adf6c
neutral,RT @Suriyakmaps: Situation of #Kherson offensive:\nDuring the last three days #RussianArmy managed to push back #UkrainianArmy towards the c…,fassbear,russianarmy,a1ce6cbb-0fd5-41bd-84bc-9c3f7940da3b
neutral,RT @leonelk855: 🇷🇺Ukrainian Triton IMV with captured as a trophy. Now it is a part of a Z-machine😎🤟#RussianArmy https://t.co/lyLXJdSkdx,may_maeli,russianarmy,ab88193f-c527-476f-8cfe-0c9562513a83
neutral,"RT @Suriyakmaps: In addition, on northeastern front, during the last 4 days #RussianArmy managed to recapture Ternova/Тернова town &amp; began…",fassbear,russianarmy,b76a6ef6-6161-4246-a52a-07172bd59d14
neutral,RT @leonelk855: 🇷🇺Ukrainian Triton IMV with captured as a trophy. Now it is a part of a Z-machine😎🤟#RussianArmy https://t.co/lyLXJdSkdx,teboho_eff,russianarmy,46d83816-3608-4e2f-b238-df5576809ade
neutral,"RT @TV9Marathi: Russia Ukraine War : रशिया - युक्रेन युद्धाचे 100 दिवस... कुणी काय कमावलं, काय गमावलं? https://t.co/LBdXCkmuKj #Russia #Ukr…",nishant1amity,russianarmy,fc8ddf78-57ca-4337-932c-be05969dd5ad
negative,RT @leonelk855: 🇷🇺 Russian TOS-1A heavy flamethrower system burning out the fortified positions of the AFU near Avdiivka. #RussianArmy http…,NZaxarova,russianarmy,57c3ac4e-7011-4189-b315-c27b1e8e8439
neutral,"#RussiaUkraineWar कवर कर रही न्यूज एजंसी #Reuters की गाड़ी आई आग की चपेट में\n \nहादसे में ड्राइवर की मौत, दो पत्रकार… https://t.co/lBKj78DUBL",fmnews_india,russianarmy,08646d84-3bef-441e-b91d-6de5758e3957
neutral,"@visegrad24 @EmmanuelMacron, how about #PutinsWar must stop and  #RussianArmy hand themselves in to @iccr_TheHague… https://t.co/cnsDR2tToG",BeenDunOver,russianarmy,4179c7e2-4665-4f92-8851-5a081b49895e
neutral,RT @leonelk855: 🇷🇺Ukrainian Triton IMV with captured as a trophy. Now it is a part of a Z-machine😎🤟#RussianArmy https://t.co/lyLXJdSkdx,NZaxarova,russianarmy,86d5be3d-aa37-4fd7-8a7c-fec26ab5d899
positive,Just in from Israel Ministry of Foreign Affairs-Snake island 13 saved a transgender 2 year old from sexual assault… https://t.co/h7l7NvazUG,Dan_T87,russianarmy,fbaa3f4d-e1ca-400b-80d1-3ce8c38285e3
negative,"RT @Youblacksoul: Often, an ordinary guy, whom no one could ever imagine as the hero of a movie about the war, becomes a real hero, this gu…",AnnaDarko4,russianarmy,7ff6ee0d-5e78-4cdc-b87b-22773cdda408
negative,#Turks &amp; Kurds of #Ataturk entering in #Greek Smyrna occupying &amp; destroying the cosmopolitan city on September 1922… https://t.co/StlXlfWpNh,JIMMYMAR2,russianarmy,10306183-a77c-47fb-9ae5-a0aeb3f9b612
neutral,RT @TuMeraHyBs: #COAS\nPicture of the day 👍\nRetweet\n#bajwa #RETWEEET #وہ_کون_تھا #امپورٹڈ_حکومت_نامنظور \n#امپورٹڈ_مہنگائی_ریجیکٹڈ \n#امپورٹڈ_…,Ismail75642977,russianarmy,61e35860-25e5-4cb4-9c28-6d07b9c52e6b
positive,"RT @Suriyakmaps: During the last two days of combats, on northeastern front #RussianArmy &amp; #DPR forces advanced from two axis at the northe…",lolodetyrosse,russianarmy,4d22b2a4-b06f-48ec-bc24-541605fdb2fe
neutral,RT @leonelk855: 🇷🇺Ukrainian Triton IMV with captured as a trophy. Now it is a part of a Z-machine😎🤟#RussianArmy https://t.co/lyLXJdSkdx,zarnica30V,russianarmy,5de3984a-8a53-4dd5-afeb-9afaa5f9e418
positive,RT @WARFOOTAGE2: Great Loss f a Russian Army noted here.\n\n#RussiaUkraineWar #Ukraine #ukrainewar #Russia #RussianArmy #war https://t.co/wJb…,Archlet1,russianarmy,ee1d4d9d-c2b4-402a-9fa0-31c768e39176
neutral,"@JoeBiden @EmmanuelMacron @OlafScholz can all kiss my 🍑 Слава Україні, Героям Слава!\n\n#Ukraina #Russian… https://t.co/2VoQBjr6Zm",MalaFide11,russianarmy,03f4946c-60bb-4012-999b-460031db795a
positive,RT @Hina_Moradabadi: ⚡ Let see who is more popular contestant in  #KKK12.\n\n#MUFC\n#MunawarKiJanta\n#PratikFam\n#PratikSehajpal #TejasswiPrakas…,munawar0019,russianarmy,0c89cefc-5bc8-41f2-9c32-b4858562d591
neutral,#Ukraine: Ukrainian forces destroyed the Russian BMP-2 IFV in #Zaporizhzhia Oblast using a drone that dropped anti-… https://t.co/SqK6vhiAyL,UWTracker,russianarmy,7cb98b8b-2062-4f80-9676-3d05ee2b6251
neutral,RT @TuMeraHyBs: #COAS\nPicture of the day 👍\nRetweet\n#bajwa #RETWEEET #وہ_کون_تھا #امپورٹڈ_حکومت_نامنظور \n#امپورٹڈ_مہنگائی_ریجیکٹڈ \n#امپورٹڈ_…,u88711,russianarmy,530df084-2294-47ed-a481-a7f88223cb7b
neutral,RT @TuMeraHyBs: #COAS\nPicture of the day 👍\nRetweet\n#bajwa #RETWEEET #وہ_کون_تھا #امپورٹڈ_حکومت_نامنظور \n#امپورٹڈ_مہنگائی_ریجیکٹڈ \n#امپورٹڈ_…,Crescia1949,russianarmy,9a160d1d-115a-4692-96e4-e6195d01b74b
neutral,RT @leonelk855: 🇷🇺Ukrainian Triton IMV with captured as a trophy. Now it is a part of a Z-machine😎🤟#RussianArmy https://t.co/lyLXJdSkdx,Crescia1949,russianarmy,5e9e4cbe-c0f8-425e-851b-e086257db972
neutral,"@blackintheempir So, as a #Socialist and internationalist, I stand with the #RussianArmy , but also with the suffer… https://t.co/e6suYoqGun",Crescia1949,russianarmy,32d410cc-92de-4aff-b3a6-0358da1ed967
neutral,RT @TuMeraHyBs: #COAS\nPicture of the day 👍\nRetweet\n#bajwa #RETWEEET #وہ_کون_تھا #امپورٹڈ_حکومت_نامنظور \n#امپورٹڈ_مہنگائی_ریجیکٹڈ \n#امپورٹڈ_…,NaeemaRanjha,russianarmy,a56e8381-f348-482b-8b52-f4f73a367d9a
neutral,RT @gahamalian: Not just #Zatoka but another bridge in #Nikolaev region was visited today by our #Kalibrs.\n\n#RussianArmy https://t.co/vkGRn…,davidwjohns1111,russianarmy,0b3c7231-f842-44ab-86d1-04694a7578fd
positive,RT @gahamalian: And this comes along with the fact that #Russian MOD is publishing the archive docs about the liberation of #Nikolaev durin…,davidwjohns1111,russianarmy,9eed6fd5-9a45-484f-8bdf-13d4b8cf572e
neutral,Translation: @EmmanuelMacron is dog 💩.\n\n#Ukraine️ #Ukraina #RussianArmy #StandWithUkraine https://t.co/4aidrcqC86,MalaFide11,russianarmy,fbd78390-442a-4aa3-94b8-114208d4effa
neutral,"RT @ukrainenewstop: Возле #Киева продолжают доставать из воды российские вертолеты \n\nУтопленник, предположительно Ми-35 с подводными пилота…",cruiser_moscow,russianarmy,2133da65-b44b-4fe2-b1f1-8f8112988712
neutral,RT @KYTKYTKYTKYTKYT: Ο επικεφαλής της περιφερειακής ομάδας του «Δεξιού Τομέα» στην Οδησσό καμαρώνει με έναν άμαχο όμηρο. Η επιγραφή στο έμπ…,GreekLeft,russianarmy,4cf4411c-77e9-48cd-b1a1-43ce083d302b
positive,How AMAZING that 2 different wars produced the EXACT same damages in the EXACT same locations!!! 🤪… https://t.co/JMuRHRDrXd,1776Lisafuta,russianarmy,f5a3dee1-15a1-461a-aa3d-1e1d523ffc57
